Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
1699387800,1852,1,0,0,1,0,224,215,1829,44.13703831861547,November,Tuesday,20,Remote
1699419346,1853,0,1,0,1,0,232,224,1534,57.62605229374327,November,Wednesday,4,Local
1699450893,1854,0,0,1,1,1,227,221,1653,71.5342220274068,November,Wednesday,13,Remote
1699482439,1855,0,1,1,0,0,228,221,1893,53.804098893578825,November,Wednesday,22,Remote
1699513986,1856,0,1,0,1,1,234,230,1815,21.531102955922208,November,Thursday,7,Local
1699545532,1857,1,1,1,0,1,231,230,1725,18.67104942609397,November,Thursday,15,Local
1699577079,1858,1,1,1,1,0,227,218,1718,60.90264340151242,November,Friday,0,Local
1699608625,1859,1,0,1,1,1,235,226,1862,66.43216262565278,November,Friday,9,Remote
1699640172,1860,0,0,0,1,0,235,226,1500,25.965270934367453,November,Friday,18,Local
1699671718,1861,1,0,1,0,0,230,227,1938,78.66448886551608,November,Saturday,3,Local
1699703265,1862,1,0,0,1,1,223,214,1770,49.118525768643146,November,Saturday,11,Remote
1699734811,1863,0,1,0,0,1,222,221,1898,40.86575017734018,November,Saturday,20,Local
1699766358,1864,0,1,0,0,0,225,218,1761,46.092595111371644,November,Sunday,5,Remote
1699797904,1865,1,1,0,0,1,228,220,1942,41.63459339286724,November,Sunday,14,Local
1699829451,1866,1,1,0,0,0,230,221,1959,12.794438085290313,November,Sunday,22,Remote
1699860997,1867,0,0,1,0,1,236,235,1522,50.77913914236852,November,Monday,7,Local
1699892544,1868,0,1,1,1,1,225,220,1746,33.501179787023986,November,Monday,16,Local
1699924090,1869,0,1,1,0,1,231,222,1783,17.73039795933303,November,Tuesday,1,Remote
1699955637,1870,0,0,1,0,1,226,217,1640,30.3883366535847,November,Tuesday,9,Local
1699987183,1871,1,1,0,1,1,222,216,1902,45.37208568373215,November,Tuesday,18,Remote
1700018730,1872,0,0,1,1,1,236,228,1841,85.68797844696006,November,Wednesday,3,Local
1700050277,1873,0,0,1,0,1,239,230,1596,23.819845504624148,November,Wednesday,12,Remote
1700081823,1874,1,1,1,1,1,224,223,1570,84.51093957625633,November,Wednesday,20,Local
1700113370,1875,1,0,1,0,0,221,214,1776,87.75666118640609,November,Thursday,5,Local
1700144916,1876,1,1,1,1,1,231,228,1600,99.95096944542873,November,Thursday,14,Remote
1700176463,1877,0,0,0,0,1,229,221,1934,64.46674704541599,November,Thursday,23,Remote
1700208009,1878,1,1,0,1,1,224,216,1597,23.794654488624197,November,Friday,8,Local
1700239556,1879,0,0,0,1,1,238,233,1613,59.95512934324339,November,Friday,16,Remote
1700271102,1880,1,1,0,1,1,232,227,1717,41.77489939354009,November,Saturday,1,Remote
1700302649,1881,1,1,1,1,1,234,227,1544,12.055630096704066,November,Saturday,10,Local
1700334195,1882,0,0,1,0,1,224,215,1744,83.81147363031045,November,Saturday,19,Remote
1700365742,1883,1,0,1,0,0,230,227,1592,91.795925760536,November,Sunday,3,Remote
1700397288,1884,1,0,0,0,0,233,229,1940,51.30467121291488,November,Sunday,12,Remote
1700428835,1885,1,1,0,0,0,225,220,1870,77.339013365181,November,Sunday,21,Local
1700460381,1886,0,0,1,1,0,231,226,1924,34.866942195395325,November,Monday,6,Local
1700491928,1887,1,1,0,1,1,237,229,1760,45.96488465861671,November,Monday,14,Remote
1700523474,1888,1,1,1,0,0,224,221,1555,35.84007820668131,November,Monday,23,Remote
1700555021,1889,1,0,0,0,0,226,223,1519,23.89038254008012,November,Tuesday,8,Remote
1700586567,1890,1,1,0,0,1,223,218,1723,89.7548965752582,November,Tuesday,17,Local
1700618114,1891,0,1,1,1,0,228,222,1631,93.68802134296541,November,Wednesday,1,Remote
1700649660,1892,1,1,0,0,0,227,226,1762,94.13498607017804,November,Wednesday,10,Local
1700681207,1893,1,0,0,1,0,229,222,1902,61.7125647572057,November,Wednesday,19,Local
1700712753,1894,1,0,1,0,0,235,227,1819,32.54220735983285,November,Thursday,4,Remote
1700744300,1895,0,0,0,0,1,224,219,1824,89.97958613711567,November,Thursday,12,Local
1700775846,1896,1,0,0,0,0,234,230,1906,82.14433544736671,November,Thursday,21,Remote
1700807393,1897,0,0,1,0,0,233,224,1588,87.68059424141951,November,Friday,6,Remote
1700838939,1898,0,0,0,1,0,221,212,1945,92.66678753086109,November,Friday,15,Remote
1700870486,1899,0,1,1,1,0,225,223,1596,88.26685117907854,November,Saturday,0,Remote
1700902032,1900,0,0,1,0,1,232,224,1925,52.75455065453894,November,Saturday,8,Remote
1700933579,1901,0,1,0,1,1,234,234,1816,87.00720018925381,November,Saturday,17,Remote
1700965125,1902,1,1,1,1,1,224,222,1788,40.810114789610836,November,Sunday,2,Local
1700996672,1903,1,0,1,1,0,236,232,1776,82.26935044643548,November,Sunday,11,Local
1701028219,1904,1,0,1,1,1,234,232,1922,52.68475847013446,November,Sunday,19,Remote
1701059765,1905,1,1,1,0,1,237,230,1571,17.612978333677447,November,Monday,4,Remote
1701091312,1906,0,0,0,0,1,220,216,1562,53.3662390758538,November,Monday,13,Local
1701122858,1907,0,1,1,1,1,235,227,1696,63.35443976968426,November,Monday,22,Remote
1701154405,1908,1,0,0,1,1,225,217,1580,10.733435115652384,November,Tuesday,6,Local
1701185951,1909,0,0,1,0,1,227,224,1619,51.30148111578415,November,Tuesday,15,Remote
1701217498,1910,1,1,1,0,0,221,221,1695,87.27277600617973,November,Wednesday,0,Remote
1701249044,1911,0,0,0,1,1,228,227,1881,77.66363472286726,November,Wednesday,9,Remote
1701280591,1912,0,0,0,1,0,225,217,1924,38.92332463655785,November,Wednesday,17,Remote
1701312137,1913,1,0,0,0,0,230,222,1941,18.02337450671966,November,Thursday,2,Remote
1701343684,1914,1,1,0,1,0,221,215,1532,61.56206522668163,November,Thursday,11,Local
1701375230,1915,0,0,1,0,0,237,232,1919,52.414175512266425,November,Thursday,20,Local
1701406777,1916,0,0,1,0,0,239,233,1962,69.91737429591306,December,Friday,4,Local
1701438323,1917,0,1,1,0,1,220,216,1700,65.51647425812924,December,Friday,13,Remote
1701469870,1918,1,0,1,1,0,228,220,1684,20.300340502995873,December,Friday,22,Remote
1701501416,1919,1,0,1,1,1,221,215,1666,79.77921925251864,December,Saturday,7,Local
1701532963,1920,1,1,0,0,1,228,224,1944,44.68324267011669,December,Saturday,16,Remote
1701564509,1921,0,1,0,1,1,226,223,1579,66.6835363047777,December,Sunday,0,Local
1701596056,1922,0,0,1,1,1,220,215,1736,10.689079744654236,December,Sunday,9,Remote
1701627602,1923,0,0,1,1,1,225,217,1920,34.45082210351278,December,Sunday,18,Remote
1701659149,1924,0,1,0,1,0,236,230,1527,57.05723678591036,December,Monday,3,Local
1701690695,1925,1,0,0,1,0,239,232,1901,56.29816790108992,December,Monday,11,Remote
1701722242,1926,0,1,1,0,0,232,223,1903,48.84029241845566,December,Monday,20,Remote
1701753788,1927,0,1,1,0,1,235,227,1928,86.06186838779111,December,Tuesday,5,Local
1701785335,1928,1,0,0,0,0,222,219,1558,26.760246515053126,December,Tuesday,14,Remote
1701816881,1929,1,1,0,1,1,225,218,1781,73.99294823590992,December,Tuesday,22,Remote
1701848428,1930,0,1,1,0,1,221,215,1748,78.04834412712437,December,Wednesday,7,Local
1701879974,1931,0,0,1,1,0,221,219,1782,40.8365297155141,December,Wednesday,16,Local
1701911521,1932,0,0,1,0,1,225,221,1772,75.9199025820794,December,Thursday,1,Local
1701943067,1933,1,1,0,1,0,236,236,1963,67.72396717656795,December,Thursday,9,Local
1701974614,1934,0,0,1,0,1,238,231,1862,74.68569638827695,December,Thursday,18,Remote
1702006160,1935,0,0,0,1,1,223,218,1927,31.52782607205395,December,Friday,3,Local
1702037707,1936,0,1,1,1,1,233,227,1739,88.79829662074684,December,Friday,12,Local
1702069254,1937,0,1,0,1,1,233,232,1962,71.39944778753696,December,Friday,21,Local
1702100800,1938,1,0,0,0,1,220,212,1596,67.99393665057809,December,Saturday,5,Remote
1702132347,1939,1,0,0,0,0,231,228,1741,76.03185216572297,December,Saturday,14,Local
1702163893,1940,1,1,0,1,0,238,232,1967,12.422757806224652,December,Saturday,23,Remote
1702195440,1941,0,0,1,0,1,237,235,1847,98.94251274261893,December,Sunday,8,Remote
1702226986,1942,0,1,0,0,0,238,238,1578,56.853092189787205,December,Sunday,16,Local
1702258533,1943,0,1,0,0,1,223,219,1707,12.928889422276058,December,Monday,1,Local
1702290079,1944,1,0,1,1,1,238,234,1779,27.432296796502257,December,Monday,10,Remote
1702321626,1945,0,0,0,0,0,231,226,1834,47.552941429669126,December,Monday,19,Remote
1702353172,1946,1,0,0,0,0,233,226,1808,69.34243434358271,December,Tuesday,3,Local
1702384719,1947,0,0,1,0,0,233,225,1736,92.54016923178722,December,Tuesday,12,Local
1702416265,1948,0,1,1,1,1,234,230,1830,97.58068468490096,December,Tuesday,21,Remote
1702447812,1949,1,0,0,1,1,222,214,1626,61.18873979944286,December,Wednesday,6,Remote
1702479358,1950,1,1,1,0,0,225,225,1804,87.89380399422923,December,Wednesday,14,Remote
1702510905,1951,1,1,0,0,1,234,226,1929,13.132882593068356,December,Wednesday,23,Remote
1702542451,1952,0,0,0,0,1,235,235,1971,46.70317867743642,December,Thursday,8,Local
1702573998,1953,1,1,1,1,0,230,222,1983,38.11949199979244,December,Thursday,17,Remote
1702605544,1954,0,0,1,0,0,238,236,1814,33.97364904545833,December,Friday,1,Local
1702637091,1955,1,1,1,1,1,233,225,1713,80.58518550580513,December,Friday,10,Remote
1702668637,1956,0,0,0,0,1,231,228,1812,12.93855811572306,December,Friday,19,Remote
1702700184,1957,0,1,1,1,1,232,231,1979,64.6848859264723,December,Saturday,4,Remote
1702731730,1958,1,0,0,1,1,233,233,1633,54.02652867390593,December,Saturday,13,Local
1702763277,1959,0,1,0,0,0,231,228,1904,32.131544472416124,December,Saturday,21,Local
1702794823,1960,0,0,0,0,0,236,231,1510,80.98998322060274,December,Sunday,6,Local
1702826370,1961,0,0,1,0,1,234,229,1859,64.41066791750245,December,Sunday,15,Remote
1702857916,1962,1,0,0,0,0,229,224,1687,79.56417541178125,December,Monday,0,Local
1702889463,1963,0,0,1,0,0,239,237,1784,89.0558828336649,December,Monday,8,Remote
1702921009,1964,0,0,0,0,0,238,229,1611,52.02659415154558,December,Monday,17,Remote
1702952556,1965,0,0,0,1,0,233,227,1705,15.84705881320604,December,Tuesday,2,Local
1702984102,1966,1,1,0,1,0,239,239,1945,54.534314707134484,December,Tuesday,11,Remote
1703015649,1967,1,0,0,0,1,226,224,1614,45.61003665540979,December,Tuesday,19,Remote
1703047195,1968,0,1,0,0,0,235,231,1605,19.33560009459859,December,Wednesday,4,Remote
1703078742,1969,0,0,1,0,0,231,222,1959,29.542773032039495,December,Wednesday,13,Local
1703110289,1970,1,0,1,0,0,223,219,1933,10.15318411727445,December,Wednesday,22,Remote
1703141835,1971,0,0,0,1,0,222,220,1665,83.83656648921468,December,Thursday,6,Local
1703173382,1972,0,1,1,1,0,236,230,1581,11.901270209381304,December,Thursday,15,Local
1703204928,1973,1,1,1,1,0,231,224,1923,13.142851043397764,December,Friday,0,Local
1703236475,1974,0,0,1,0,1,236,230,1585,19.32764263147075,December,Friday,9,Remote
1703268021,1975,1,0,1,0,0,237,233,1533,30.047817527365282,December,Friday,18,Local
1703299568,1976,0,0,1,1,0,235,226,1581,48.63005594623212,December,Saturday,2,Remote
1703331114,1977,0,1,1,1,0,235,226,1513,85.57955138621183,December,Saturday,11,Remote
1703362661,1978,1,0,0,1,0,225,216,1734,65.37725104403282,December,Saturday,20,Local
1703394207,1979,1,0,1,1,1,227,218,1787,81.79664998559338,December,Sunday,5,Local
1703425754,1980,0,1,0,0,0,234,231,1682,74.55602650340815,December,Sunday,13,Local
1703457300,1981,1,0,1,1,0,223,223,1617,67.52680262343922,December,Sunday,22,Remote
1703488847,1982,0,0,0,0,1,234,232,1599,90.43360440646639,December,Monday,7,Local
1703520393,1983,1,1,0,0,0,223,218,1594,83.52263657907024,December,Monday,16,Remote
1703551940,1984,1,1,0,1,0,228,220,1565,15.913774436361678,December,Tuesday,0,Local
1703583486,1985,0,1,1,0,1,225,222,1847,52.59650489266217,December,Tuesday,9,Remote
1703615033,1986,1,1,0,1,1,224,224,1899,55.6518342476212,December,Tuesday,18,Remote
1703646579,1987,0,1,1,1,1,222,214,1548,25.96661710150173,December,Wednesday,3,Remote
1703678126,1988,0,1,1,0,0,234,225,1773,52.769892053384474,December,Wednesday,11,Remote
1703709672,1989,0,1,0,0,1,229,225,1900,64.8943454748821,December,Wednesday,20,Remote
1703741219,1990,1,1,0,1,0,235,235,1983,57.230751488170135,December,Thursday,5,Local
1703772765,1991,0,0,0,0,1,229,229,1610,85.46265961167198,December,Thursday,14,Local
1703804312,1992,0,0,1,1,0,230,223,1997,18.0944854606069,December,Thursday,22,Local
1703835858,1993,1,0,0,0,1,231,225,1926,40.57298844625926,December,Friday,7,Local
1703867405,1994,0,1,1,1,1,234,230,1777,61.325156002601595,December,Friday,16,Remote
1703898951,1995,1,1,1,1,0,228,226,1625,30.08310034285106,December,Saturday,1,Local
1703930498,1996,0,1,0,0,0,226,222,1699,58.70355706556713,December,Saturday,10,Local
1703962044,1997,1,1,1,1,0,223,222,1890,30.14183114054773,December,Saturday,18,Remote
1703993591,1998,0,0,0,0,0,233,227,1561,12.823385583632312,December,Sunday,3,Remote
1704025137,1999,1,0,1,0,0,223,220,1759,40.11812357613162,December,Sunday,12,Local
1704056684,2000,0,0,0,0,1,238,235,1865,93.88647369311121,December,Sunday,21,Local
1704088231,2001,0,0,0,1,0,231,222,1560,99.48953368286236,January,Monday,5,Remote
1704119777,2002,0,0,0,1,1,237,231,1573,21.396534776395242,January,Monday,14,Remote
1704151324,2003,1,1,1,1,1,236,230,1812,64.40302876343559,January,Monday,23,Local
1704182870,2004,1,1,0,1,0,234,228,1558,47.190004200756675,January,Tuesday,8,Local
1704214417,2005,0,1,1,1,1,223,216,1956,30.480492458223207,January,Tuesday,16,Remote
1704245963,2006,1,0,0,0,0,227,226,1899,28.813921225732454,January,Wednesday,1,Remote
1704277510,2007,1,1,1,1,1,226,220,1976,54.94295992882667,January,Wednesday,10,Local
1704309056,2008,1,1,1,1,1,229,223,1800,84.89499368332119,January,Wednesday,19,Remote
1704340603,2009,0,0,0,1,0,228,226,1939,60.45399383571824,January,Thursday,3,Remote
1704372149,2010,1,1,0,0,0,221,218,1926,44.66878494123465,January,Thursday,12,Local
1704403696,2011,0,0,0,1,0,225,223,1837,47.503387588718695,January,Thursday,21,Local
1704435242,2012,1,0,1,1,1,237,232,1560,59.18654571502945,January,Friday,6,Remote
1704466789,2013,0,1,0,1,0,220,213,1974,43.28321930688073,January,Friday,14,Local
1704498335,2014,1,0,1,0,0,237,234,1959,24.62147469572631,January,Friday,23,Remote
1704529882,2015,0,1,0,1,1,221,218,1683,72.88152345242571,January,Saturday,8,Local
1704561428,2016,0,1,0,0,0,220,216,1573,59.43847880927085,January,Saturday,17,Remote
1704592975,2017,0,1,0,1,0,233,225,1762,16.807707434559354,January,Sunday,2,Local
1704624521,2018,0,0,0,0,1,223,222,1957,35.307401404633076,January,Sunday,10,Remote
1704656068,2019,1,0,1,1,1,226,226,1994,14.364203325779076,January,Sunday,19,Remote
1704687614,2020,0,0,0,0,0,224,218,1562,38.45318764165971,January,Monday,4,Remote
1704719161,2021,0,0,1,1,1,238,235,1920,33.45928915066905,January,Monday,13,Local
1704750707,2022,0,0,0,1,1,223,219,1749,32.04659689284586,January,Monday,21,Remote
1704782254,2023,1,0,1,1,0,238,232,1514,55.00340555898192,January,Tuesday,6,Local
1704813800,2024,1,1,0,1,1,232,231,1850,90.22213113273504,January,Tuesday,15,Local
1704845347,2025,1,0,0,1,1,230,222,1501,16.13164098760718,January,Wednesday,0,Local
1704876893,2026,1,0,0,1,1,232,229,1810,55.18306414646445,January,Wednesday,8,Local
1704908440,2027,0,0,0,1,1,222,219,1762,11.39319702326046,January,Wednesday,17,Local
1704939986,2028,1,0,1,0,0,229,225,1505,88.7649048253971,January,Thursday,2,Local
1704971533,2029,0,1,1,0,1,231,224,1860,42.570056085441195,January,Thursday,11,Local
1705003079,2030,0,1,0,1,0,226,225,1917,78.12137788585476,January,Thursday,19,Remote
1705034626,2031,0,1,1,0,1,239,236,1820,74.73215863325282,January,Friday,4,Local
1705066172,2032,0,0,1,0,0,224,222,1897,79.99710795011313,January,Friday,13,Local
1705097719,2033,1,0,0,0,1,221,212,1572,87.70205911230909,January,Friday,22,Local
1705129266,2034,1,0,0,0,0,232,227,1849,40.39349729962257,January,Saturday,7,Local
1705160812,2035,1,1,0,1,1,231,223,1578,81.41213624437466,January,Saturday,15,Local
1705192359,2036,1,0,0,1,1,233,232,1705,80.87225823115583,January,Sunday,0,Local
1705223905,2037,1,1,0,0,1,238,229,1744,36.77491469589702,January,Sunday,9,Local
1705255452,2038,1,0,0,0,0,221,214,1820,30.71892562537872,January,Sunday,18,Local
1705286998,2039,0,0,0,1,0,226,220,1793,49.631146841677364,January,Monday,2,Local
1705318545,2040,1,1,1,1,1,225,218,1578,39.616629622623776,January,Monday,11,Local
1705350091,2041,0,1,0,0,1,224,223,1753,94.88216036750205,January,Monday,20,Local
1705381638,2042,0,1,0,0,0,236,230,1859,76.12655126026938,January,Tuesday,5,Remote
1705413184,2043,0,0,0,0,1,237,235,1763,32.195846971561835,January,Tuesday,13,Remote
1705444731,2044,1,0,1,1,0,234,233,1595,67.70102018255741,January,Tuesday,22,Remote
1705476277,2045,1,1,0,0,0,235,227,1561,21.37709554392716,January,Wednesday,7,Local
1705507824,2046,0,1,0,0,0,224,218,1931,60.765853384635925,January,Wednesday,16,Remote
1705539370,2047,0,1,0,0,1,239,236,1744,96.33107357345546,January,Thursday,0,Remote
1705570917,2048,1,0,1,1,1,224,215,1845,44.34975805564717,January,Thursday,9,Remote
1705602463,2049,0,0,0,1,1,226,217,1568,96.19726752778918,January,Thursday,18,Local
1705634010,2050,0,0,1,1,1,225,222,1698,15.378078681591782,January,Friday,3,Remote
1705665556,2051,0,1,1,1,1,237,236,1586,67.01013892974845,January,Friday,11,Local
1705697103,2052,0,0,1,1,1,238,230,1886,28.29262636495785,January,Friday,20,Remote
1705728649,2053,0,0,1,0,1,231,223,1819,27.72847375215149,January,Saturday,5,Remote
1705760196,2054,0,1,1,0,1,225,217,1979,96.93971877056234,January,Saturday,14,Local
1705791742,2055,0,0,1,0,0,237,237,1882,59.29982012106783,January,Saturday,23,Remote
1705823289,2056,1,0,0,0,1,230,229,1834,66.0401361158867,January,Sunday,7,Remote
1705854835,2057,0,1,1,0,1,224,215,1680,43.508918951637845,January,Sunday,16,Local
1705886382,2058,1,0,0,1,0,220,219,1764,61.82226033658344,January,Monday,1,Remote
1705917928,2059,1,0,0,1,0,232,224,1766,88.56686304338126,January,Monday,10,Remote
1705949475,2060,1,1,0,1,0,238,238,1638,29.342430855674912,January,Monday,18,Local
1705981021,2061,0,1,1,1,0,222,219,1809,85.73911455065259,January,Tuesday,3,Remote
1706012568,2062,1,1,1,0,0,238,233,1577,81.4252152010261,January,Tuesday,12,Local
1706044114,2063,0,0,1,0,1,223,222,1557,47.21675257660316,January,Tuesday,21,Remote
1706075661,2064,0,0,0,1,0,224,215,1802,73.90351103427327,January,Wednesday,5,Local
1706107208,2065,0,1,0,1,0,229,220,1805,10.266658851292977,January,Wednesday,14,Remote
1706138754,2066,0,0,1,0,1,239,231,1925,71.21625888536227,January,Wednesday,23,Local
1706170301,2067,1,1,1,0,1,235,231,1938,21.332053278215724,January,Thursday,8,Local
1706201847,2068,1,1,1,1,0,233,225,1723,52.974916838577265,January,Thursday,16,Local
1706233394,2069,0,0,0,0,0,224,222,1623,75.94045720311203,January,Friday,1,Local
1706264940,2070,0,1,1,1,1,232,229,1803,59.39505761846342,January,Friday,10,Local
1706296487,2071,1,0,1,1,1,220,220,1851,66.63101729570488,January,Friday,19,Local
1706328033,2072,0,1,0,1,1,229,220,1992,82.47899546148514,January,Saturday,4,Local
1706359580,2073,0,1,1,1,0,226,219,1854,55.71209837547635,January,Saturday,12,Remote
1706391126,2074,0,1,0,1,0,225,224,1816,35.681808792257854,January,Saturday,21,Local
1706422673,2075,1,1,0,1,1,223,218,1511,57.87069239366214,January,Sunday,6,Local
1706454219,2076,1,0,1,1,0,233,233,1501,59.234032277337455,January,Sunday,15,Local
1706485766,2077,0,1,1,0,0,220,216,1963,10.820030340954945,January,Sunday,23,Local
1706517312,2078,0,1,1,1,0,238,231,1682,98.92146421748916,January,Monday,8,Local
1706548859,2079,0,1,1,1,1,238,232,1745,90.59261616837532,January,Monday,17,Remote
1706580405,2080,0,0,0,0,1,238,231,1547,66.56297755577629,January,Tuesday,2,Local
1706611952,2081,1,1,0,0,0,225,218,1539,46.86395609185293,January,Tuesday,10,Local
1706643498,2082,1,0,1,0,0,235,226,1889,70.01309274130105,January,Tuesday,19,Remote
1706675045,2083,1,1,1,0,1,221,214,1577,24.300942360082296,January,Wednesday,4,Remote
1706706591,2084,1,0,1,1,0,239,236,1679,96.85060485160139,January,Wednesday,13,Local
1706738138,2085,1,0,0,0,0,225,223,1583,80.57855080774662,January,Wednesday,21,Local
1706769684,2086,0,0,1,0,1,221,214,1876,14.311844477693848,February,Thursday,6,Remote
1706801231,2087,1,0,1,1,1,225,216,1629,57.986941526718525,February,Thursday,15,Local
1706832777,2088,0,0,1,0,0,235,227,1567,62.018539186498494,February,Friday,0,Remote
1706864324,2089,0,0,0,1,1,222,214,1595,13.868392407846027,February,Friday,8,Remote
1706895870,2090,0,1,0,1,1,221,214,1747,79.10014126981966,February,Friday,17,Remote
1706927417,2091,1,1,1,0,0,226,220,1751,84.7945989567988,February,Saturday,2,Remote
